row_id,pid,question,comment_clean,out_misrep,out_emo_lang,out_ideo_extrem,out_slip_slope,out_insult,out_mock_sarc,out_threat,pa_dress,pa_appear,pa_attit,pa_interact,pa_humor,pa_other,pb_sex,pb_lgbtq,pb_race,pb_origin,pb_nuero_div,pb_phys_able,pb_pol_affil,complex,constructive,reflective
1462,83685677,strengths,The course has some fire strengths. It is by far the most differently taught class I have taken at ONU but fosters learning in a much more hands on experience. I think having labs and tours of treatment facilities that I got to see in real life gave me a better understanding of the things we were doing in class. Also thanks for actually giving us a dead week.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,54088365,weaknesses,I had trouble applying selfless to the principle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,42467815,weaknesses,Professor has a very busy schedule and has a lot of distractions with family life and the many courses/ projects he is involved in. For his sanity I feel he should put less load on himself.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,32155663,improved,"Organize things a bit better, have a more linear road rather than a vast forking path. Oh and allow for groups to be chosen by students, as getting the worst possible group member by chance has quite the impact on work outside the classroom, as well as on other coursesÂ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,24484518,improved,"If you want to improve interview skills, bring in local business people with experience in the arts that people do not know, as if we are meeting them for the first time and have them grade us. It is very difficult to take this course seriously when it is a group of professors that we have known for possibly 3+ years. The best way to get better at being in an interview is by being in more interviews, so subject people to ACTUAL interviews instead of these mock interviews with professors. It just makes it seem that much more _fake_. If it seemed like it were a real interview with someone outside of the university, or someone outside of the department, it would make this process much more realistic. Interview skills can make or break a job, but this course does not help interview skills, it is simply a joke that we are required to do to achieve an _S_ so that we can graduate.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1532,77186931,weaknesses,Everything. I feel as if Dr. just giving us the Arduino Kit and we had to learn how to use it on our own was just unnecessary. I actually dreaded going to class everyday because of how boring it really was.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,62915505,weaknesses,"This class had interesting material, but the teaching methods were not very beneficial for the students, and required far more effort from the students to find the material that was included on exams. Attending tutoring was almost required in order to do average on the exams, because the professor would go on pointless tangents that didn't help us learn anything.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,67026162,strengths,"I loved lecture, I learned a lot. I also liked clinicals a lot. gonna miss you tina, fasho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,62912772,strengths,Taught you some skills you will actually use after college.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,76273679,weaknesses,I think it would be better to make course more interesting instead of kinda just talking the whole class.Â,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,45312408,weaknesses,"This course was very poorly executed. 1.) The course followed the flipped classroom methodology, but why? The entire course from day one was set up so that the responsibility of getting and digesting the material was placed squarely on the student (The flipped classroom methodology) and class time was only used for review of what the student should have taught themselves (in some cases in relatively shallow detail relative the level presented in the chapter or needed for the HW) and reviewing the homework if there were specific questions that someone had. I'm unsure why this approach was taken as it put a lot of work on the student to get and digest the information in addition to doing the immense amount of homework assigned almost every class (More on this in another section). To be frank, if I was interested in the topic of logic, I could have purchased the textbook and worked through it in my spare time and gotten an equivalent if not better education than I did by taking this course (As this was essentially all the course was), with the added benefit of getting to choose the amount of work I did or was needed to understand a given topic. 2.) Far too much homework In total, we were assigned 1,179 required problems for homework throughout the course, which correlates to an average of 84.21 problems per week (excluding weeks 9 and 14 which were midterms and break respectively), where the max assigned in a single week was 159 problems. This workload is further compounded by the fact that the chapter readings were assigned to be done by the student before each class in addition to all quizzes being done outside of class (To his credit, when the problems per week are graphed, a decline can be noticed in correlation to when quizzes are assigned). It is my understanding that the professor was approached by several students saying that the workload was a little intense and asking for him to consider reducing it, to which he said that he would. The workload was never reduced. I understand that mastery requires practice, but at what point does practice become beating a dead horse? The defense will be that if there were a lot of questions then they were short, but how this is simply not the case, and even if it were, there is still a non-trivial amount of time associated with doing them in addition to the other responsibilities of the class. 3.) Poor use of class time This was touched on some in the previous sections but class time ideally should have been used to lecture over the material that was expected to be learned by the student in enough depth that the homework was doable (rather than relying on the student to essentially teach it to themselves) and for quizzes (If they're take-home, homework should have been paused) and exams (Ideally would have fit into 1 class period but not overly problematic that they didn't). These problems ultimately lead to not reading the chapters in depth like I had in the beginning and only skimming them to answer specific questions, trying to get the homework done as quickly as possible as I viewed it as a chore once I got past the point of feeling like it was sufficient to learn the material (typically happened in 7 to 12 questions), and not being overly motivated to go to class (typically only 4 or 5 people regularly showed up to class out of a class of 9 or so) as I felt that I wouldn't gain much from the shallow coverage of the material that would be offered after doing the 20-50 questions of homework or that I should instead use that time to get caught up on homework I had fallen behind on.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
160,61151538,strengths,The strengths of this course are that it was made for people who aren't very involved or understand music very well. Terms were either _dummed down_ or defined very thoroughly. Examples of certain types of music were given right on the spot which was nice to hear.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,53446005,improved,Overall I believe communication between advisors is the biggest weakness of the course that can be improved upon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,36552810,weaknesses,The weakness is that it is a lot of repetitive work and can get annoying at times doing the same things over and over again.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,86569689,weaknesses,The weaknesses of this course were finding extra sources about something your writing about. There was nothing in the course that I disliked.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,86623243,improved,"Fod 2 was a fairly good class, and that's coming from someone who hated fod 1. I do wish that we got more time to know our classmates before picking groups though.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,66216446,weaknesses,I definitely felt that some of the presentations in this class were a slight waste of time and I didn't really learn much. I felt like I learned much better when we were doing hands on things like soldering or working with the circuits.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,60666007,weaknesses,I think the only weaknesses were a couple of the expectations being sort of vauge.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,84619115,strengths,The most enjoyable aspects were stumping our professors with un-thought of questions and being in good group settings.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,63860909,improved,"Other than the weakness listed above, nothing!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,51548386,strengths,"IÂ’m not going to lie, I think stats for behavioral science is pretty boring. However the strength of this course is Dr. because she made this course not boring, and fun. She brought great energy every day and made stats for behavioral science not boring.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,35399585,strengths,"Very much enjoyed the reading of The Lies That Bind Us, and the other readings that were assigned for each class meeting.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,10545043,weaknesses,I feel like overall the ICAs kinda killed the course. We would never really get enough time to get the ICA done in class like it should be done and then we would have to do it in free time taking away from time to do our projects and overall think it hurt everyone in the course.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1630,38355759,weaknesses,The weakness of this course is the organization. I feel this class would be more organized with a Moodle page.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,90801622,weaknesses,"The teacher just lectured the entire time about the homework we completed prior to class, it became very repetitive and monotonousÂ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,29343071,weaknesses,"I felt like the course was not set up for those with non-neurotypical learning styles, such as open-ended questions with no word bank and other opportunities to re-enforce content.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
